Company ID,Company Name,Size,Industry,Rating,Headquarters,Ownership,Company Age,Est Yearly Revenue
2061,Sedgwick Claims Management Services,7,63,2.7,41,2,54,10
2062,Root Insurance,4,64,3.8,34,2,8,7
2063,geoAMPS,1,24,3.2,34,2,11,2
2064,"T-Cetra, LLC",2,106,3.7,34,2,16,3
2065,Rea & Associates,3,1,4.3,34,10,42,5
2066,Mast Global,7,32,3.8,34,3,60,12
2067,Pilkington North America,5,75,3.5,34,13,37,4
2068,"PRIME AE Group, Inc.",3,6,2.5,21,2,16,6
2069,Eddie Bauer,6,32,3.3,46,13,103,9
2070,Diamond Hill Investment,2,66,3.4,34,3,23,5
2071,TAJ Technologies Inc,2,67,3.4,24,2,36,4
2072,Abercrombie and Fitch Co.,7,32,3.5,34,3,131,10
2073,Goodwill,5,99,3.1,44,8,92,6
2074,Tachyon Technologies LLC,3,67,4.4,42,2,12,4
2075,COVETRUS INC,6,14,3.3,22,3,4,10
2076,Concourse Federal Group,1,6,4.9,8,2,14,3
2077,Hexion,5,20,3.3,34,2,124,10
2078,Beacon Hill Staffing Group,4,102,4.6,20,2,23,8
2079,"EIS Group, Inc.",5,119,3.1,11,13,25,8
2080,Huntington National Bank,7,12,3.5,34,3,157,12
2081,Value City & American Signature Furniture,5,59,3.2,34,13,75,7
2082,Engineered Profiles LLC,3,61,4,34,2,76,6
2083,Cardinal Health,7,119,3.4,34,3,52,12
2084,Quest Software,5,37,3.1,5,2,36,8
2085,Revel IT,3,67,5,34,2,26,6
2086,Mettler-Toledo,7,35,3.7,34,3,27,10
2087,Safelite,7,9,3.2,34,2,76,10
2088,Gordon Flesch Company,4,24,3.1,47,2,67,7
2089,R+L Carriers,7,112,3.5,34,2,58,10
2090,Simpson Strong-Tie,5,61,3.5,5,3,67,8
2091,Nationwide Children's Hospital,7,55,3.8,34,8,131,9
2092,FCx Performance,4,61,3.2,34,2,34,7
2093,"Dewolff, Boberg & Associates",2,26,4,42,2,36,5
2094,"Nichols & Company, CPAs",2,1,4.1,23,10,82,3
2095,Chipotle,7,18,3.4,5,3,30,10
2096,FacilitySource,5,16,3.6,4,3,22,7
2097,Atlas Advisors,1,4,4.3,34,2,12,2
2098,CAS,5,37,3.1,34,13,116,7
2099,GBQ Partners,2,1,4.3,34,10,70,5
2100,American Chemical Society,5,74,3,8,8,147,8
2101,EXPRESS,7,32,3.2,34,3,43,10
2102,Columbia Gas of Pennsylvania,4,114,4.4,37,3,30,6
2103,State Teachers Retirement System of Ohio,3,66,3.7,34,6,104,11
2104,Battelle,7,95,3.1,34,8,94,11
2105,Deemsys,2,97,3.9,34,2,25,2
2106,NiSource,6,114,3.3,16,3,36,10
2107,Bob Evans Farms,5,44,3.2,34,3,70,7
2108,"DSC Logistics, LLC",5,72,2.9,15,2,63,8
2109,InGenesis,2,102,2.7,42,2,24,4
2110,Alliance Data card services,6,12,3.2,34,3,37,11
2111,M/I Homes,5,93,2.9,34,3,47,9
2112,Rigel Pharmaceutical,2,14,3.3,5,3,27,2
2113,Alliance Data - Retail,7,3,3.1,34,3,27,11
2114,"American Municipal Power, Inc",3,36,2.7,34,6,52,9
2115,Bath & Body Works,7,13,3.8,34,13,21,10
2116,JCPenney,7,32,3.2,42,3,121,12
2117,"Designer Brands (DSW, Camuto Group)",7,32,3.3,34,3,54,10
2118,Oliver Wyman,5,26,4.4,33,13,39,9
2119,Donatech,3,102,4.3,13,2,36,4
2120,AESI,2,102,2.9,5,2,30,3
2121,Quest Diagnostics,7,55,3.3,30,3,56,11
2122,FirstAmerica,7,109,3.1,75,2,28,11
2123,MAXIMUS,7,102,3,44,3,48,10
2124,Encova,5,64,3.9,34,2,4,9
2125,US Foods,7,119,3.2,15,3,23,12
2126,AAA Ohio Auto Club,4,74,2.8,34,5,46,2
2127,Greif,7,61,3.8,34,3,146,10
2128,Stanley Steemer Int. Inc.,5,16,3.2,34,2,76,7
2129,Hexion Inc.,5,20,3.3,34,2,124,10
2130,"Advanced Drainage Systems, Inc.",5,61,3,34,3,57,9
2131,"E-Logic, Inc.",1,67,4.4,8,2,16,3
2132,Newport Group,5,43,3.6,5,2,38,6
2133,RoundPoint Mortgage Servicing Corporation,4,66,3.7,40,2,16,7
2134,TTI Floor Care North America Inc.,4,29,3.2,27,13,16,8
2135,Equitable,6,64,3.6,33,3,164,8
2136,Bayview Loan Servicing,4,66,3.5,10,2,24,6
2137,CAMSO,6,61,3.3,54,2,41,9
2138,Paymentus,4,24,3.7,27,2,19,7
2139,Syniti,4,67,3.6,20,2,27,7
2140,American Red Cross,7,99,3.2,8,8,142,10
2141,Euclid Innovations,3,67,4.5,27,2,14,4
2142,Caring.com,3,65,3.1,5,2,16,2
2143,iPipeline,4,67,4.7,37,3,28,7
2144,London Stock Exchange Group,5,104,3.1,75,3,325,6
2145,Dentsply Sirona,7,54,3.3,27,3,124,10
2146,"FABERGENT, INC.",2,67,4.9,30,2,18,3
2147,Campbell Soup Company,7,44,3.2,30,3,154,11
2148,Spectrum,7,17,2.9,7,13,7,12
2149,Albemarle,6,20,3.4,27,3,29,10
2150,Syntelli Solutions,2,67,4.1,27,2,18,3
2151,Coca-Cola Bottling Consolidated,7,44,3.1,27,3,121,9
2152,UNC Charlotte,5,21,4.5,27,1,74,7
2153,SPX Flow,6,61,2.8,27,3,8,10
2154,Techtronic Industries North America,7,29,3.6,10,2,38,11
2155,Carrier,7,61,3.1,10,13,121,12
2156,Okaya Corp,2,102,3.9,61,2,17,3
2157,Vaco,4,26,3.3,41,2,21,8
2158,Siemens,7,35,4,58,3,180,12
2159,Siemens Healthineers,7,55,3.9,58,3,176,12
2160,Matlen Silver,3,67,3.4,30,2,43,6
2161,XPO Logistics,7,109,3.7,7,3,12,12
2162,AvidXchange,5,24,3.6,27,2,23,7
2163,National General Insurance,6,64,3,33,3,84,10
2164,USAC,4,106,2.6,8,8,26,5
2165,Advantage Solutions,7,102,3.4,5,2,36,12
2166,The CE Shop,2,34,3.8,6,2,18,4
2167,Driven Brands,5,10,1.8,27,2,17,10
2168,Bayview Asset Management,5,66,3.7,10,2,28,7
2169,OrthoCarolina,4,55,3.6,27,2,18,7
2170,Barings,5,66,3.9,27,2,7,12
2171,Enpro Industries,6,108,3.4,27,3,21,9
2172,Novant Health,7,55,4,27,8,42,10
2173,The J. M. Smucker Company,6,44,3.3,34,3,126,11
2174,Lowe's,7,58,3.3,27,3,102,12
2175,Charlotte Eye Ear Nose and Throat Associates,4,55,3.1,27,10,100,5
2176,Lincoln Property Company,6,93,4,42,2,58,7
2177,Sonic Automotive,6,115,3.9,27,3,47,11
2178,Prutech Solutions,3,67,3.6,30,2,25,5
2179,Selective Insurance,5,64,3.4,30,3,97,9
2180,Continental,7,77,3.9,58,3,152,12
2181,LiftOne,5,86,3.9,27,2,97,7
2182,North Highland,5,26,3,11,2,31,7
2183,Corning,7,35,3.8,33,3,172,12
2184,Principal Financial Group,7,66,3.6,13,3,144,12
2185,Joerns Healthcare,5,54,2.3,27,2,134,7
2186,Circle K,7,49,2.9,4,3,72,10
2187,Xylem,7,114,3.3,33,3,12,10
2188,Samaritan's Purse,5,94,4.3,27,8,53,7
2189,BWX Technologies,6,4,3.4,44,3,173,8
2190,Cedar Fair,7,81,3.9,34,3,40,9
2191,Transportation Insight,2,72,3.7,27,2,24,8
2192,Infinite Resource Solutions,2,26,4.4,11,2,10,4
2193,Hendrick Automotive Group,7,115,3.6,27,2,47,12
2194,CIT,5,12,3.1,33,3,115,10
2195,Masco,7,29,3.8,23,3,94,11
2196,CompuCom,7,67,2.8,40,3,36,10
2197,CaroMont Health,5,55,3.3,27,8,39,5
2198,American Tire Distributors,5,72,2.7,27,2,88,11
2199,"Lowe's Companies, Inc.",7,58,3.3,27,3,102,12
2200,CURO Health Services,3,55,2.4,27,2,13,4
2201,Esri,5,24,3.5,5,2,54,9
2202,Otto Environmental Systems,3,61,3.8,27,3,35,7
2203,Technosoft Corporation,5,67,3.9,23,2,27,7
2204,NYU Langone Health,7,55,4,33,7,182,11
2205,"Education Development Center, Inc.",4,95,3.9,20,8,65,7
2206,Duolingo,3,65,5,37,2,12,4
2207,Revel,2,26,3.6,46,2,18,5
2208,MediaMath,4,3,3.6,33,2,16,7
2209,Walt Disney Co.,7,78,4,5,3,100,12
2210,Xoriant Corporation,5,67,3.7,5,2,33,7
2211,Real Capital Analytics,2,93,3.9,33,2,23,5
2212,Criteo,5,65,3.9,57,3,18,10
2213,Neuberger Berman,5,66,3.7,33,2,84,8
2214,"Discovery Communications, Inc.",7,113,3.5,33,3,38,11
2215,Praescient Analytics,2,26,3.1,44,2,12,4
2216,FINRA,5,15,3.4,8,8,16,8
2217,Jefferies,5,66,3.6,33,3,61,10
2218,ektello,3,102,4.6,23,2,12,4
2219,"Premier, Inc.",5,55,3,27,3,56,9
2220,Reliable Software Resources,4,67,4,23,2,19,6
2221,Cowen,4,66,3.7,33,3,105,7
2222,FJA-US Inc.,2,24,2.8,33,13,29,5
2223,Wildlife Conservation Society,5,99,3.4,33,8,128,7
2224,New York Life Insurance Co,7,63,3.5,33,2,178,12
2225,Huxley,3,102,3.3,75,2,28,5
2226,Scotiabank,7,66,3.6,54,3,191,12
2227,Child Mind Institute,3,55,3.2,33,8,14,5
2228,William Hill US,7,48,2.7,75,3,89,10
2229,Rockstar Games,5,118,4.1,33,13,25,4
2230,Decision Resources Group,5,67,3.1,20,13,33,7
2231,Columbia University,7,21,3.9,33,1,85,10
2232,Precision technologies corp,3,67,4.2,30,2,15,4
2233,Cuny Research Foundation,7,21,4.2,33,8,60,7
2234,"Halcyon Solutions, Inc.",2,67,3.3,34,2,31,4
2235,APCO Worldwide,4,26,3.4,8,2,39,7
2236,Brooklyn Community Services,3,99,2.5,33,8,137,5
2237,Cross River Bank,3,12,3.3,30,2,15,6
2238,"Take-Two Interactive Software, Inc.",5,118,3.7,33,3,30,9
2239,CASES,3,99,3.5,33,8,34,4
2240,Acacia Network,5,99,3.3,33,8,57,7
2241,Eclaro,4,102,3.4,33,2,24,5
2242,Source of Future Technology Inc,1,24,4.2,33,2,42,3
2243,Brink's,7,96,2.7,44,3,164,10
2244,RMS Computer Corporation,3,24,3,33,2,38,5
2245,Mount Sinai Medical Center,5,55,3.1,10,8,77,8
2246,IPRO,3,55,3,33,8,39,6
2247,V R Della Infotech Inc,2,102,4.1,9,2,11,3
2248,New York Times,5,83,3.8,33,3,127,9
2249,Informa Intelligence,5,26,3.8,75,3,25,9
2250,SAT Healthcare,3,55,3.5,5,2,21,6
2251,American CyberSystems,7,67,4,11,2,25,8
2252,AbleTo,2,55,4.3,33,2,15,6
2253,Eagle Investment Systems,4,66,3.7,20,13,34,7
2254,Hikma Pharmaceuticals,6,14,3.3,75,3,45,10
2255,VNA Health Group,5,99,3.3,30,8,111,6
2256,Hexacorp,2,67,3.4,30,2,22,3
2257,Saratoga Medical Center,3,55,4.1,44,2,38,4
2258,YAI/NIPD Network,6,99,3.1,33,8,66,7
2259,"Competent Systems, Inc",3,37,3.7,11,2,20,4
2260,Genpact,7,67,3.5,33,3,26,10
2261,National Kidney Foundation,2,56,3.2,33,8,59,5
2262,"Intercontinental Exchange, Inc.",5,66,2.8,11,3,23,11
2263,"8K Miles Software Services, Inc.",3,24,3.7,5,3,15,2
2264,VTS,3,37,4.2,33,2,12,6
2265,Village Care,4,55,2,33,8,46,7
2266,National Grid USA,7,114,3.6,20,3,33,11
2267,Sumitomo Mitsui Banking Corporation (SMBC),7,66,3.4,65,3,27,12
2268,RWJBarnabas Health,7,55,3.7,30,8,41,9
2269,Norgate Technology Inc,2,102,3.3,33,2,30,4
2270,HomeBridge Financial Services,5,71,3.1,30,2,34,12
2271,University of Utah,7,21,4.2,43,1,173,10
2272,Paladin Consulting Inc,4,24,3.6,42,2,40,7
2273,SPECTRAFORCE TECHNOLOGIES Inc.,4,102,3.6,27,2,23,5
2274,"VED Software Services, Inc.",2,67,2.9,23,2,28,3
2275,Ascential,5,65,3.4,75,3,76,7
2276,F5 Networks,6,24,3.8,46,3,27,9
2277,"Janus International Group, LLC",4,61,2.7,11,2,22,7
2278,ClientSolv Technologies,2,67,3.3,6,2,29,4
2279,Vivint Solar,5,36,3.5,43,3,12,6
2280,"Public Health Foundation Enterprises, In",5,99,3.3,5,8,55,6
2281,USfalcon,3,4,4.3,27,2,39,6
2282,Hampton University,5,21,2.5,44,1,155,7
2283,Collins Consulting Inc,3,26,2.7,15,2,31,5
2284,Patient Advocate Foundation,2,99,2.7,44,8,27,6
2285,Smithfield,7,44,3.1,44,13,87,12
2286,Booz Allen Hamilton,7,26,3.8,44,3,109,11
2287,"Epsilon Systems Solutions, Inc.",4,23,3.5,5,2,25,7
2288,Oasis Systems,5,67,3.8,20,2,26,7
2289,Liberty Source,2,102,3.5,44,2,9,3
2290,"Oasis Systems, LLC",5,67,3.8,20,2,26,7
2291,National Capitol Contracting (NCC),2,106,3.2,44,2,21,4
2292,"GStek, Inc.",3,4,3.2,44,2,31,4
2293,AXSEUM Inc,2,26,3.1,44,2,21,4
2294,Universal Consulting Services,3,67,3.3,44,2,23,5
2295,"Universal Consulting Services, Inc.",3,67,3.3,44,2,23,5
2296,University of Florida,7,21,4.3,10,1,170,9
2297,AvMed Health Plans,4,64,3.1,10,8,27,8
2298,Shands Jacksonville,5,55,3.3,10,8,39,8
2299,Neustar,5,65,3.7,44,2,27,8
2300,Acumen,3,41,3.2,5,2,27,4
2301,Hulu,5,113,3.8,5,2,16,9
2302,Delmarva Foundation,4,26,3.1,21,8,50,6
2303,Warner Bros. Entertainment,6,78,3.9,5,3,100,12
2304,LACERA,3,66,3.5,5,6,85,10
2305,Tillster,2,37,3.3,5,2,22,5
2306,"Netflix, Inc.",5,65,3.9,5,3,26,11
2307,Tarzana,4,14,3,5,2,52,5
2308,Internet Brands,5,65,3.4,5,2,25,9
2309,Activision Blizzard,7,118,3.4,5,3,44,11
2310,"Internet Brands, Inc.",5,65,3.4,5,2,25,9
2311,The Wonderful Company LLC,6,29,3.6,5,2,43,10
2312,KORE1 Technologies,2,102,4.9,5,2,18,4
2313,"Aviana Global Technologies, Inc",1,67,4.2,5,2,29,4
2314,"U.S. Auto Parts Network, Inc.",5,10,3.4,5,3,28,7
2315,MyLife.com,1,65,3.1,5,2,21,4
2316,Unilever,7,29,4,75,3,151,12
2317,Airgas,7,20,3.8,37,3,41,11
2318,SCAN Health Plan,4,64,3.2,5,8,46,10
2319,Pacific Clinics,4,55,2.9,5,8,97,6
2320,Information Technology Partners,2,67,2.8,15,2,32,4
2321,PIH Health,6,55,3.6,5,8,64,9
2322,Circle Logistics,3,109,3.7,16,2,12,7
2323,Swoon,3,102,4.6,15,2,13,6
2324,Bosch Group,7,77,4.1,23,2,137,12
2325,Tempus,2,43,3.3,8,2,24,9
2326,Robert Bosch Tool Corporation,5,29,3.1,15,13,52,8
2327,UST Global,7,67,4.2,5,2,24,9
2328,HNI,6,29,3.4,13,3,79,10
2329,SkySource Solutions,1,102,4.1,34,3,6,3
2330,Flexport,5,72,3.5,5,2,10,8
2331,Mondo,2,102,3.9,33,2,23,7
2332,"Fast Switch, LTD",4,67,4.3,34,2,27,7
2333,Epiq Systems,6,70,3.6,33,2,35,9
2334,PEAK6 Investments,5,116,2.9,15,2,26,7
2335,ABS Graphics,2,3,2.5,15,2,41,5
2336,ALERE,6,14,2.8,20,3,22,10
2337,HIMSS,3,55,2.9,15,8,62,6
2338,LEARN Charter School,3,68,4.1,15,11,22,5
2339,BankFinancial Corporation,3,12,2.5,15,3,18,6
2340,Softpath System LLC,3,67,3.9,11,2,24,5
2341,Trinity Health,7,55,3.3,23,8,47,4
2342,Medline Industries,7,54,3.4,15,2,57,12
2343,Signode,6,61,3.2,15,13,110,10
2344,Square One Resources,2,102,4.3,75,2,28,6
2345,Esquire Recruiting,1,102,4.6,15,2,11,2
2346,Steiner Electric Co,3,119,3,15,2,107,2
2347,Harris County,6,55,3.4,42,6,57,7
2348,Kelsey-Seybold Medical Group,5,55,3.6,42,10,74,7
2349,G.A.S. Global,7,26,3,42,2,53,7
2350,Yochana,3,102,2.9,23,2,14,6
2351,Harris Health System,6,55,3.4,42,6,57,7
2352,Crawford Thomas Recruiting,2,102,5,10,2,16,4
2353,Jobot,2,102,5,5,2,5,5
2354,Modis,6,102,3.2,74,13,29,8
2355,FAMILY INVOLVEMENT CENTER,1,99,3.6,4,8,21,2
2356,Arizona State University,6,21,4.3,4,1,138,9
2357,Efinancial,3,63,3.5,46,2,22,6
2358,Atos Syntel Inc.,7,67,3.5,23,13,43,9
2359,Mastech Digital,5,102,4.5,37,3,37,7
2360,Kineticom,3,102,4.1,5,2,23,5
2361,Greenphire,3,24,3.6,37,2,15,6
2362,United BioSource,5,14,2.3,37,9,20,7
2363,Community Behavioral Health,3,55,3.6,37,2,29,8
2364,"Micro-Data Systems, Inc.",2,67,4.2,30,2,31,4
2365,Avantor,7,14,2.4,37,3,119,10
2366,"Innovative Development, LLC",2,26,3.8,37,2,31,4
2367,CHOP,5,55,3.7,37,8,168,6
2368,"Zachary Piper Solutions, LLC",2,37,3.9,44,2,12,4
2369,Boeing,7,4,3.7,15,3,107,12
2370,TeamSoft,3,67,4.7,47,2,27,6
2371,Weston Solutions Inc.,5,85,3.5,37,2,66,8
2372,McGrath Systems,1,102,3.7,37,2,18,4
2373,Micro-Data Systems Inc.,2,67,4.2,30,2,31,4
2374,Freedom Mortgage,5,66,4.2,30,2,33,9
2375,NextGen Global Resources LLC,4,17,4.3,5,13,14,7
2376,GSK,7,14,3.9,75,3,193,12
2377,Eurofins,7,14,3.4,66,2,36,10
2378,SRG Woolf,1,102,4.6,27,2,28,4
2379,TE Connectivity,7,35,3.6,74,3,16,12
2380,Fox Chase Cancer Center,5,55,4,37,8,49,7
2381,Peyton Resource Group,1,102,3.9,42,2,22,4
2382,Tandem Diabetes,5,54,3.8,5,3,17,6
2383,"Sunrise Systems, Inc.",4,67,3.7,30,2,33,5
2384,The Carrera Agency,2,102,4.9,5,2,21,4
2385,Harris Computer,6,24,4.3,54,13,47,8
2386,Lidl,7,53,3.3,75,2,29,12
2387,Atos,7,67,3.4,57,3,104,12
2388,Match Group,5,3,2.8,7,2,25,7
2389,Dallas ISD,7,89,3.3,42,11,156,9
2390,Atmos Energy Corp.,5,85,3.8,42,3,117,10
2391,McAfee,6,24,3.5,5,2,36,12
2392,Apptricity Corporation,2,24,4.4,42,2,24,3
2393,Ho Chunk,3,30,2.8,28,2,28,7
2394,"Pinnacle Technical Resources, Inc.",6,102,3.4,42,2,27,7
2395,eDataForce consulting LLC,1,67,3.4,42,2,11,2
2396,Fairway Independent Mortgage Corporation,6,71,3.7,47,2,27,12
2397,HCL America Inc.,7,24,3.5,61,3,32,11
2398,Colfax Corporation,7,61,2.1,21,3,28,10
2399,Onyx CenterSource,3,43,3.6,42,2,10,6
2400,Mindteck,5,67,3.3,61,3,32,6
2401,Horn Solutions Inc.,1,26,4.2,42,2,15,6
2402,Molex,7,35,3.1,15,2,85,10
2403,ArcBest,7,72,3.6,3,3,100,10
2404,Peyton Resource Group (PRG),1,102,3.9,42,2,22,4
2405,OSI Engineering,2,102,4.5,5,2,13,5
2406,Risk Management Solutions (RMS),5,37,3.9,5,2,34,7
2407,Bandai Namco Entertainment America,2,101,3.1,5,13,33,7
2408,Zipongo,2,55,4,5,2,12,3
2409,Netflix,5,65,3.9,5,3,26,11
2410,"PDS Tech, Inc.",6,102,3.8,42,2,46,7
2411,Poshmark,3,65,4.8,5,2,12,7
2412,Exact Sciences Corporation,5,55,4,47,3,28,7
2413,Stanford University,7,21,4.3,5,1,132,12
2414,"John Wiley & Sons, Inc.",6,90,3.3,30,3,216,9
2415,Cadence Design Systems,6,24,4.1,5,3,35,9
2416,"US Tech Solutions, Inc",5,102,3.7,30,2,23,7
2417,Technosoft Corporation,5,67,3.8,23,2,27,7
2418,SRA OSS,2,67,3.3,5,2,17,4
2419,Lark Health,2,55,3.9,5,2,12,5
2420,Stanford Health Care,7,55,3.9,5,7,66,10
2421,Cepheid,5,14,3.3,5,2,27,8
2422,DynPro Inc.,2,67,3.5,27,2,27,4
2423,eHealth,5,63,3.7,5,3,26,7
2424,Centrillion,1,14,2.2,5,2,14,2
2425,Fortinet,7,24,4.5,5,3,23,10
2426,Anzu Global,1,26,4.8,20,2,17,1
2427,"Cadence Design Systems, Inc.",6,24,4.1,5,3,35,9
2428,"GenapSys, Inc.",2,14,3.8,5,2,13,1
2429,Alexza Pharmaceuticals,1,14,3.7,5,2,23,3
2430,MedSeek,2,24,2.6,2,2,27,5
2431,GroupBy Inc.,2,37,3.2,54,2,11,4
2432,Q2eBanking,5,66,3.2,42,3,19,7
2433,Gemalto,7,24,3.3,67,3,17,10
2434,Octo Consulting Group,4,26,3.9,44,2,17,6
2435,CornerStone Staffing,2,102,3.8,42,2,32,6
2436,E Business International,2,67,3.1,30,2,31,2
2437,Nationwide Children's Hospital,7,55,3.7,34,8,131,9
2438,Abercrombie & Fitch Co.,7,32,3.5,34,3,131,10
2439,"Dedicated Tech Services, Inc.",1,67,4.5,34,10,15,2
2440,Nationwide Childrens Hospital,7,55,3.7,34,8,131,9
2441,Matlen Silver,3,67,3.4,30,2,43,6
2442,Vaco Technology,4,26,3.3,41,2,21,8
2443,American Tire Distributors,5,72,2.8,27,2,88,11
2444,NTT DATA Corporation,7,67,3.4,65,3,56,12
2445,London Stock Exchange Group,5,104,3.2,75,3,325,6
2446,Lowe's,7,58,3.3,27,3,77,12
2447,Canvas InfoTech Inc.,1,102,4.1,5,2,17,2
2448,"PruTech Solutions, Inc.",3,67,3.8,30,2,25,5
2449,Midan Marketing,1,3,3,15,2,19,2
2450,Accenture Federal Services,5,67,3.6,44,13,48,7
2451,Autodesk,6,24,4,5,3,41,10
2452,Vionic Group,2,32,3.6,5,13,17,7
2453,NCSOFT,5,118,3,71,3,26,12
2454,Edmodo,2,34,3.8,5,2,15,3
2455,Freedom Financial Network,5,66,3.5,5,2,21,8
2456,PubNub,2,65,4.1,5,2,12,4
2457,Giving Assistant,1,3,4.8,5,2,9,4
2458,Duetto,2,37,4.5,5,2,11,5
2459,Veem,2,43,4.1,5,2,9,2
2460,Hinge Health,3,55,4.4,5,2,9,6
2461,Shorenstein Realty Services L.P.,3,93,3.8,5,2,99,6
2462,UCSF Medical Center,7,55,4.1,5,7,116,6
2463,Motiv Power Systems,2,35,4.6,5,2,14,3
2464,Twitter,5,65,4,5,3,17,10
2465,"Impaq International, Llc",3,26,3.4,21,2,22,6
2466,"Evolver, Inc.",3,67,3.2,44,2,23,5
2467,First Republic Bank,5,12,3.7,5,3,38,12
2468,QuinStreet,4,3,3.2,5,3,24,7
2469,Marin City Health and Wellness Center,1,55,4.5,5,8,16,2
2470,"Netpace, Inc",2,37,3.9,5,2,27,4
2471,Qualys,4,24,3,5,3,24,7
2472,Focal Systems,1,24,3.8,5,2,8,2
2473,Square,5,24,4,5,3,14,9
2474,Take-Two,5,118,3.7,33,3,30,9
2475,"Netpace, Inc.",2,37,3.9,5,2,27,4
2476,Stem Inc,2,36,3.2,5,2,14,5
2477,Bank of the West,7,12,2.8,5,13,149,10
2478,Bio-Rad,6,14,3.3,5,3,71,10
2479,Hazelcast,2,24,4,5,2,11,4
2480,University of California Berkeley,7,21,4.1,5,1,341,8
2481,Square Trade,3,64,3.5,5,2,24,10
2482,"Next Level Business Services, Inc.",6,67,4.4,11,2,16,7
2483,GoAhead Solutions,1,67,4.9,5,2,22,4
2484,Franklin Templeton Investments,6,66,3.8,5,3,76,11
2485,Sutter Health System,7,55,3.9,5,8,42,11
2486,Incedo Inc,5,67,3.4,30,2,11,7
2487,The Ascent Services Group,5,102,4.6,5,2,23,7
2488,Concept Software & Services Inc,1,26,5,11,2,25,2
2489,Allied Solutions,5,63,3.2,16,13,22,7
2490,Navient,6,43,3.3,9,3,9,10
2491,Briljent,2,26,3.5,16,2,25,4
2492,Upper Hand,1,37,4.2,16,2,11,2
2493,The Fountain Group,5,102,3.6,10,2,22,6
2494,Keywords Studios,6,67,3.1,62,3,25,6
2495,Kuehne + Nagel,7,72,3.5,74,2,133,12
2496,Health & Hospital Corporation,5,55,3.4,16,2,72,7
2497,Heartland Payment Systems,5,43,2.9,35,13,26,10
2498,Microsoft Corporation,7,24,4.3,46,3,48,12
2499,Washington Federal,5,12,3.6,46,3,106,8
2500,Costco Wholesale Corporation,7,50,4,46,3,47,12
2501,"LendingTree, LLC.",5,71,3.7,27,3,27,8
2502,Blue Origin,5,4,2.9,46,2,23,4
2503,Subex,4,37,3.2,61,3,31,5
2504,Fred Hutch,5,99,3.9,46,8,48,7
2505,Zen3 Infosolutions America Inc,5,24,3.6,61,2,7,7
2506,Serverlogic,1,67,3.5,36,2,31,4
2507,NuWest Group,2,102,4.2,46,2,33,5
2508,Johns Hopkins University,7,21,4.1,21,1,147,10
2509,Protingent Staffing,2,102,4.4,46,2,22,5
2510,University of Georgia,7,21,4.2,11,1,238,10
2511,"Advent Global Solutions, Inc.",4,67,3.4,42,2,26,7
2512,CoreSite,3,67,3.8,6,3,22,7
2513,Twilio,5,65,4,5,3,15,9
2514,BridgeView IT,1,67,3.8,6,2,18,4
2515,"Paramount Software Solutions, Inc",2,67,4.3,11,2,26,4
2516,GDKN,3,102,3.2,10,2,30,3
2517,Gloo,2,37,3.9,6,2,10,2
2518,Advent Global Solutions,4,67,3.4,42,2,26,7
2519,Xcel Energy,7,114,3.5,24,3,114,12
2520,TA Digital,4,24,3.7,5,2,23,5
2521,"Quicksilver Scientific, Inc",2,54,3.1,6,2,16,5
2522,xentity corporation,2,67,5,6,2,22,3
2523,Century Communities,4,25,3.5,6,3,21,8
2524,Weston Solutions,5,85,3.6,37,2,66,8
2525,Recondo Technology,2,37,3.5,6,2,16,5
2526,CenturyLink,7,17,3,19,3,93,12
2527,DW Simpson,2,102,4.2,15,2,34,4
2528,Global Healthcare Exchange,4,37,3.7,6,2,23,4
2529,GHX,4,119,2.8,42,13,86,7
2530,Telligen,4,55,3.6,13,2,51,6
2531,Arrow Electronics,7,119,2.9,6,3,88,12
2532,SCL Health,7,55,3.4,6,8,159,10
2533,BankFinancial,3,12,2.5,15,3,18,6
2534,VDart Inc.,5,67,3.9,11,2,16,6
2535,DLL,6,66,4,67,2,54,6
2536,Kubota Tractor Corporation,5,61,3.6,42,13,52,10
2537,Fremont Bank,4,12,2.8,5,2,59,9
2538,Cisco Systems - Customer Experience,7,24,4.2,5,2,39,12
2539,"GroupBy, Inc",2,37,3.2,54,2,11,4
2540,Ascension Technologies,7,55,3.3,25,8,24,7
2541,Prutech Solutions,3,67,3.8,30,2,25,5
2542,Wish,4,86,3.5,5,2,12,9
2543,Invitae,5,14,4.3,5,3,13,7
2544,San Mateo-Foster City Elementary,5,89,3.3,5,2,103,6
2545,Publicis Groupe,7,3,3.4,57,3,97,11
2546,"Pyramid Technology Solutions, Inc.",2,67,3.9,16,2,29,4
2547,Jane Pauley Community Health Center,3,55,2.9,16,8,14,4
2548,Pinnacle Partners,5,12,3.9,41,3,23,8
2549,dormakaba,7,77,3.2,74,3,8,10
2550,GEICO,7,64,3.3,8,13,87,12
2551,Knowledge Services,2,26,3.5,16,2,29,7
2552,Mindteck US,5,67,3.3,61,3,32,6
2553,Eskenazi Health,5,55,3.8,16,7,164,5
2554,Beckman Coulter Life Sciences,7,54,3.4,5,13,88,10
2555,Appen,5,26,3.6,50,3,27,6
2556,Allen Institute,3,95,3.5,46,8,20,7
2557,Costco Wholesale,7,50,4,46,3,47,12
2558,Charlie's Produce,5,119,3.7,46,2,45,4
2559,Abbott Construction,3,25,3.9,46,2,40,7
2560,The Polyclinic,5,55,3.1,46,10,63,7
